Date,Open,High,Low,Close,Adj Close,Volume
2017-05-05,58.36000061035156,58.88159942626953,58.055198669433594,58.36000061035156,58.36000061035156,0
2017-05-08,58.02790069580078,58.38100051879883,57.87799835205078,58.047000885009766,58.047000885009766,0
2017-05-09,58.20500183105469,58.479000091552734,58.10459899902344,58.20500183105469,58.20500183105469,0
2017-05-10,58.41899871826172,58.41910171508789,57.42150115966797,58.41899871826172,58.41899871826172,0
2017-05-11,57.42689895629883,57.53839874267578,56.923099517822266,57.43960189819336,57.43960189819336,0
2017-05-12,57.057899475097656,57.32500076293945,56.814998626708984,57.07040023803711,57.07040023803711,0
2017-05-15,57.0906982421875,57.09149932861328,56.212501525878906,57.0817985534668,57.0817985534668,0
2017-05-16,56.33489990234375,56.45280075073242,56.03099822998047,56.333499908447266,56.333499908447266,0
2017-05-17,56.426998138427734,57.04999923706055,56.266998291015625,56.426998138427734,56.426998138427734,0
2017-05-18,57.08420181274414,58.10139846801758,56.887001037597656,57.0713005065918,57.0713005065918,0
2017-05-19,57.52579879760742,57.525901794433594,56.685699462890625,57.52579879760742,57.52579879760742,0
2017-05-22,56.926998138427734,56.926998138427734,56.34199905395508,56.926998138427734,56.926998138427734,0
2017-05-23,56.60029983520508,56.70199966430664,56.209999084472656,56.60029983520508,56.60029983520508,0
2017-05-24,56.3036994934082,56.549598693847656,56.069000244140625,56.3036994934082,56.3036994934082,0
2017-05-25,56.34590148925781,56.72880172729492,55.84000015258789,56.34590148925781,56.34590148925781,0
2017-05-26,56.820499420166016,56.99399948120117,56.56399917602539,56.80139923095703,56.80139923095703,0
2017-05-29,56.48149871826172,56.79499816894531,56.261600494384766,56.48149871826172,56.48149871826172,0
2017-05-30,56.462398529052734,56.7504997253418,56.321998596191406,56.46220016479492,56.46220016479492,0
2017-05-31,56.54029846191406,56.91749954223633,56.46989822387695,56.530799865722656,56.530799865722656,0
2017-06-01,56.71039962768555,56.71049880981445,56.209800720214844,56.71039962768555,56.71039962768555,0
2017-06-02,56.378501892089844,56.821998596191406,56.224998474121094,56.37929916381836,56.37929916381836,0
2017-06-05,56.60609817504883,56.7239990234375,56.284000396728516,56.60609817504883,56.60609817504883,0
2017-06-06,56.58190155029297,56.74599838256836,56.3380012512207,56.58110046386719,56.58110046386719,0
2017-06-07,56.477298736572266,57.03799819946289,56.2599983215332,56.48529815673828,56.48529815673828,0
2017-06-08,57.04999923706055,57.10300064086914,56.73699951171875,57.04130172729492,57.04130172729492,0
2017-06-09,56.87329864501953,57.01499938964844,56.643001556396484,56.87329864501953,56.87329864501953,0
2017-06-12,56.99610137939453,57.14699935913086,56.74399948120117,57.01240158081055,57.01240158081055,0
2017-06-13,57.003501892089844,57.003501892089844,56.6150016784668,57.000099182128906,57.000099182128906,0
2017-06-14,56.87770080566406,57.124000549316406,56.65299987792969,56.87770080566406,56.87770080566406,0
2017-06-15,57.42599868774414,57.81809997558594,57.27199935913086,57.42599868774414,57.42599868774414,0
2017-06-16,57.79999923706055,57.835899353027344,57.40409851074219,57.79999923706055,57.79999923706055,0
2017-06-19,57.70940017700195,58.37300109863281,57.43199920654297,57.70940017700195,57.70940017700195,0
2017-06-20,58.42110061645508,59.70100021362305,58.04800033569336,58.42110061645508,58.42110061645508,0
2017-06-21,59.559898376464844,60.15399932861328,59.312400817871094,59.560001373291016,59.560001373291016,0
2017-06-22,60.2400016784668,60.34700012207031,59.63999938964844,60.2400016784668,60.2400016784668,0
2017-06-23,59.84349822998047,59.8468017578125,59.404598236083984,59.84349822998047,59.84349822998047,0
2017-06-26,59.423500061035156,59.423500061035156,58.85749816894531,59.42340087890625,59.42340087890625,0
2017-06-27,58.89419937133789,59.145999908447266,58.52899932861328,58.89419937133789,58.89419937133789,0
2017-06-28,59.36349868774414,59.76300048828125,58.9640007019043,59.35150146484375,59.35150146484375,0
2017-06-29,59.21659851074219,59.24700164794922,58.70500183105469,59.21670150756836,59.21670150756836,0
2017-06-30,59.41999816894531,59.49599838256836,58.979000091552734,59.41999816894531,59.41999816894531,0
2017-07-03,58.88059997558594,59.43349838256836,58.70199966430664,58.88059997558594,58.88059997558594,0
2017-07-04,59.234901428222656,59.380001068115234,59.09700012207031,59.234901428222656,59.234901428222656,0
2017-07-05,59.35850143432617,60.20399856567383,59.0260009765625,59.35850143432617,59.35850143432617,0
2017-07-06,60.17850112915039,60.380001068115234,59.75640106201172,60.17850112915039,60.17850112915039,0
2017-07-07,60.099998474121094,60.5989990234375,60.034000396728516,60.099998474121094,60.099998474121094,0
2017-07-10,60.35150146484375,60.51470184326172,59.974998474121094,60.347900390625,60.347900390625,0
2017-07-12,60.7599983215332,60.760101318359375,59.964599609375,60.7599983215332,60.7599983215332,0
2017-07-13,59.900001525878906,60.257999420166016,59.64649963378906,59.900001525878906,59.900001525878906,0
2017-07-14,59.7484016418457,59.92499923706055,59.018699645996094,59.7484016418457,59.7484016418457,0
2017-07-17,59.06159973144531,59.35900115966797,58.939998626708984,59.061500549316406,59.061500549316406,0
2017-07-18,59.290000915527344,59.43600082397461,58.88199996948242,59.290000915527344,59.290000915527344,0
2017-07-19,59.08000183105469,59.35100173950195,58.86199951171875,59.079898834228516,59.079898834228516,0
2017-07-20,58.94710159301758,59.20100021362305,58.750999450683594,58.94710159301758,58.94710159301758,0
2017-07-21,58.88999938964844,59.21189880371094,58.72200012207031,58.88999938964844,58.88999938964844,0
2017-07-24,59.227500915527344,60.17470169067383,59.11399841308594,59.227500915527344,59.227500915527344,0
2017-07-25,59.97010040283203,60.1328010559082,59.619998931884766,59.970001220703125,59.970001220703125,0
2017-07-26,59.95249938964844,60.025001525878906,59.571998596191406,59.95249938964844,59.95249938964844,0
2017-07-27,59.54090118408203,59.61800003051758,59.13399887084961,59.54090118408203,59.54090118408203,0
2017-07-28,59.48630142211914,59.61199951171875,59.229000091552734,59.37200164794922,59.37200164794922,0
2017-07-31,59.47919845581055,60.29399871826172,59.3380012512207,59.47919845581055,59.47919845581055,0
2017-08-01,59.72999954223633,60.285499572753906,59.69879913330078,59.72999954223633,59.72999954223633,0
2017-08-02,60.274898529052734,60.81100082397461,60.10499954223633,60.174400329589844,60.174400329589844,0
2017-08-03,60.4900016784668,60.81129837036133,60.0620002746582,60.4900016784668,60.4900016784668,0
2017-08-04,60.295501708984375,60.44860076904297,59.88600158691406,60.295501708984375,60.295501708984375,0
2017-08-07,59.93550109863281,60.305999755859375,59.742000579833984,59.93550109863281,59.93550109863281,0
2017-08-08,59.955299377441406,60.10100173950195,59.70349884033203,59.955299377441406,59.955299377441406,0
2017-08-09,59.78919982910156,60.189998626708984,59.59400177001953,59.78919982910156,59.78919982910156,0
2017-08-10,60.07059860229492,60.070701599121094,59.7130012512207,60.07059860229492,60.07059860229492,0
2017-08-11,59.98929977416992,60.27899932861328,59.8380012512207,59.98929977416992,59.98929977416992,0
2017-08-14,59.791099548339844,59.854698181152344,59.53030014038086,59.78929901123047,59.78929901123047,0
2017-08-15,59.811100006103516,60.08399963378906,59.63600158691406,59.811100006103516,59.811100006103516,0
2017-08-16,59.750999450683594,59.766998291015625,59.26599884033203,59.750999450683594,59.750999450683594,0
2017-08-17,59.41120147705078,59.44900131225586,59.09450149536133,59.41120147705078,59.41120147705078,0
2017-08-18,59.03969955444336,59.47700119018555,58.98899841308594,59.039798736572266,59.039798736572266,0
2017-08-21,58.89500045776367,59.19200134277344,58.763999938964844,58.89500045776367,58.89500045776367,0
2017-08-22,59.072601318359375,59.11249923706055,58.7859992980957,59.072601318359375,59.072601318359375,0
2017-08-23,58.97700119018555,59.20800018310547,58.840999603271484,58.97700119018555,58.97700119018555,0
2017-08-24,58.972599029541016,59.24150085449219,58.97249984741211,58.972599029541016,58.972599029541016,0
2017-08-25,59.13460159301758,59.17599868774414,58.733299255371094,59.13050079345703,59.13050079345703,0
2017-08-28,58.56700134277344,58.69269943237305,58.31050109863281,58.56330108642578,58.56330108642578,0
2017-08-29,58.43000030517578,58.862998962402344,58.255001068115234,58.43000030517578,58.43000030517578,0
2017-08-30,58.765201568603516,58.882999420166016,58.3031005859375,58.76279830932617,58.76279830932617,0
2017-08-31,58.456600189208984,58.625999450683594,58.04059982299805,58.455101013183594,58.455101013183594,0
2017-09-01,57.97669982910156,58.165000915527344,57.375,57.97669982910156,57.97669982910156,0
2017-09-04,57.46549987792969,57.93000030517578,57.41999816894531,57.46549987792969,57.46549987792969,0
2017-09-05,57.73809814453125,58.0890007019043,57.201698303222656,57.737998962402344,57.737998962402344,0
2017-09-06,57.55160140991211,57.562801361083984,57.20199966430664,57.55160140991211,57.55160140991211,0
2017-09-07,57.33359909057617,57.35390090942383,56.76570129394531,57.340999603271484,57.340999603271484,0
2017-09-08,56.90589904785156,57.28070068359375,56.555999755859375,56.911800384521484,56.911800384521484,0
2017-09-11,57.31639862060547,57.3671989440918,57.019901275634766,57.317298889160156,57.317298889160156,0
2017-09-12,57.201698303222656,57.70970153808594,56.99399948120117,57.215599060058594,57.215599060058594,0
2017-09-13,57.61840057373047,57.95500183105469,57.3390007019043,57.62779998779297,57.62779998779297,0
2017-09-14,57.9093017578125,57.929100036621094,57.36040115356445,57.90769958496094,57.90769958496094,0
2017-09-15,57.56639862060547,57.74800109863281,57.25299835205078,57.52949905395508,57.52949905395508,0
2017-09-18,57.67250061035156,58.055999755859375,57.41999816894531,57.67259979248047,57.67259979248047,0
2017-09-19,58.073299407958984,58.25,57.73400115966797,58.07109832763672,58.07109832763672,0
2017-09-20,58.081600189208984,58.154998779296875,57.69219970703125,58.080299377441406,58.080299377441406,0
2017-09-21,58.11759948730469,58.34859848022461,57.875,58.11470031738281,58.11470031738281,0
2017-09-22,57.871700286865234,57.91120147705078,57.40060043334961,57.86349868774414,57.86349868774414,0
2017-09-25,57.57360076904297,57.65700149536133,57.22079849243164,57.596900939941406,57.596900939941406,0
2017-09-26,57.55419921875,57.85879898071289,57.07899856567383,57.55379867553711,57.55379867553711,0
2017-09-27,57.870201110839844,58.35319900512695,57.62099838256836,57.8588981628418,57.8588981628418,0
2017-09-28,58.167701721191406,58.55500030517578,57.890899658203125,58.16899871826172,58.16899871826172,0
2017-09-29,57.889801025390625,58.058998107910156,57.436100006103516,57.889801025390625,57.889801025390625,0
2017-10-02,57.32529830932617,57.952999114990234,57.31629943847656,57.52109909057617,57.52109909057617,0
2017-10-03,57.87649917602539,58.125999450683594,57.709999084472656,57.87689971923828,57.87689971923828,0
2017-10-04,57.89509963989258,57.928001403808594,57.4901008605957,57.9098014831543,57.9098014831543,0
2017-10-05,57.6510009765625,57.707698822021484,57.36949920654297,57.645999908447266,57.645999908447266,0
2017-10-06,57.70349884033203,58.24300003051758,57.49399948120117,57.70719909667969,57.70719909667969,0
2017-10-09,58.1151008605957,58.486000061035156,57.970001220703125,58.17599868774414,58.17599868774414,0
2017-10-10,58.23270034790039,58.277099609375,57.78329849243164,58.25170135498047,58.25170135498047,0
2017-10-11,57.93989944458008,58.01319885253906,57.71200180053711,57.93830108642578,57.93830108642578,0
2017-10-12,57.8036994934082,57.80619812011719,57.53900146484375,57.80110168457031,57.80110168457031,0
2017-10-13,57.476200103759766,57.752498626708984,57.06669998168945,57.63740158081055,57.63740158081055,0
2017-10-16,57.23099899291992,57.339698791503906,56.9640007019043,57.20399856567383,57.20399856567383,0
2017-10-17,57.1869010925293,57.50590133666992,57.075599670410156,57.19409942626953,57.19409942626953,0
2017-10-18,57.287601470947266,57.45909881591797,56.88959884643555,57.274898529052734,57.274898529052734,0
2017-10-19,57.37540054321289,57.698001861572266,57.26689910888672,57.375301361083984,57.375301361083984,0
2017-10-20,57.24580001831055,57.619998931884766,57.13600158691406,57.23820114135742,57.23820114135742,0
2017-10-23,57.51750183105469,57.57379913330078,57.257999420166016,57.5447998046875,57.5447998046875,0
2017-10-24,57.489898681640625,57.68299865722656,57.215999603271484,57.488399505615234,57.488399505615234,0
2017-10-25,57.61539840698242,57.77450180053711,57.314998626708984,57.61520004272461,57.61520004272461,0
2017-10-26,57.71879959106445,57.801998138427734,57.391998291015625,57.715301513671875,57.715301513671875,0
2017-10-27,57.840999603271484,58.722999572753906,57.569000244140625,57.84090042114258,57.84090042114258,0
2017-10-30,58.18259811401367,58.21670150756836,57.636600494384766,58.09640121459961,58.09640121459961,0
2017-10-31,57.89619827270508,58.57899856567383,57.698001861572266,57.90019989013672,57.90019989013672,0
2017-11-01,58.22949981689453,58.37799835205078,57.88199996948242,58.229698181152344,58.229698181152344,0
2017-11-02,58.209598541259766,58.41619873046875,57.75899887084961,58.209800720214844,58.209800720214844,0
2017-11-03,58.28030014038086,59.24599838256836,57.983001708984375,58.261600494384766,58.261600494384766,0
2017-11-06,58.974700927734375,59.15119934082031,58.513999938964844,58.93330001831055,58.93330001831055,0
2017-11-07,58.255001068115234,59.37820053100586,58.08599853515625,58.25590133666992,58.25590133666992,0
2017-11-08,59.3385009765625,59.55099868774414,58.89400100708008,59.34090042114258,59.34090042114258,0
2017-11-09,59.1859016418457,59.40399932861328,58.93000030517578,59.111000061035156,59.111000061035156,0
2017-11-10,59.0620002746582,59.362098693847656,58.96099853515625,59.310001373291016,59.310001373291016,0
2017-11-13,59.22489929199219,59.53099822998047,58.8849983215332,59.19990158081055,59.19990158081055,0
2017-11-14,59.36240005493164,60.11899948120117,59.165000915527344,59.36759948730469,59.36759948730469,0
2017-11-15,60.3109016418457,60.419498443603516,60.01100158691406,60.3109016418457,60.3109016418457,0
2017-11-17,59.66469955444336,59.73500061035156,59.10919952392578,59.664398193359375,59.664398193359375,0
2017-11-20,59.099098205566406,59.527000427246094,58.94710159301758,59.0989990234375,59.0989990234375,0
2017-11-21,59.21329879760742,59.516998291015625,59.0713005065918,59.36869812011719,59.36869812011719,0
2017-11-22,59.10810089111328,59.1245002746582,58.53139877319336,59.1057014465332,59.1057014465332,0
2017-11-23,58.384498596191406,58.486000061035156,58.22200012207031,58.38090133666992,58.38090133666992,0
2017-11-24,58.420501708984375,58.688899993896484,58.210899353027344,58.42060089111328,58.42060089111328,0
2017-11-27,58.375,58.388999938964844,58.03329849243164,58.375,58.375,0
2017-11-28,58.43560028076172,58.48979949951172,58.165000915527344,58.434898376464844,58.434898376464844,0
2017-11-29,58.37889862060547,58.57210159301758,58.02899932861328,58.383201599121094,58.383201599121094,0
2017-11-30,58.60150146484375,58.71900177001953,58.25,58.59669876098633,58.59669876098633,0
2017-12-01,58.445899963378906,59.09640121459961,58.233001708984375,58.44779968261719,58.44779968261719,0
2017-12-04,58.86589813232422,59.07699966430664,58.611000061035156,58.801700592041016,58.801700592041016,0
2017-12-05,58.76649856567383,58.82310104370117,58.415000915527344,58.770999908447266,58.770999908447266,0
2017-12-06,58.76350021362305,59.20899963378906,58.49300003051758,58.76340103149414,58.76340103149414,0
2017-12-07,59.05699920654297,59.3380012512207,59.029998779296875,59.15530014038086,59.15530014038086,0
2017-12-08,59.19369888305664,59.35300064086914,58.97600173950195,59.196800231933594,59.196800231933594,0
2017-12-11,59.08380126953125,59.292999267578125,58.883399963378906,59.07979965209961,59.07979965209961,0
2017-12-12,58.91299819946289,59.243900299072266,58.582000732421875,58.912899017333984,58.912899017333984,0
2017-12-13,59.19020080566406,59.229400634765625,58.71630096435547,59.18429946899414,59.18429946899414,0
2017-12-14,58.52389907836914,58.87699890136719,58.24300003051758,58.550201416015625,58.550201416015625,0
2017-12-15,58.80649948120117,58.986000061035156,58.6150016784668,58.811500549316406,58.811500549316406,0
2017-12-18,58.52899932861328,58.808998107910156,58.41999816894531,58.595001220703125,58.595001220703125,0
2017-12-19,58.63209915161133,58.83879852294922,58.369998931884766,58.63990020751953,58.63990020751953,0
2017-12-20,58.74369812011719,58.76750183105469,58.43600082397461,58.74369812011719,58.74369812011719,0
2017-12-21,58.700199127197266,58.72209930419922,58.24800109863281,58.69770050048828,58.69770050048828,0
2017-12-22,58.412498474121094,58.58359909057617,58.095001220703125,58.410301208496094,58.410301208496094,0
2017-12-25,58.29869842529297,58.35879898071289,57.65760040283203,58.285499572753906,58.285499572753906,0
2017-12-26,58.03310012817383,58.24150085449219,57.31800079345703,58.03770065307617,58.03770065307617,0
2017-12-27,57.638999938964844,57.900001525878906,57.141998291015625,57.63719940185547,57.63719940185547,0
2017-12-28,57.731201171875,57.73659896850586,57.35499954223633,57.74169921875,57.74169921875,0
2017-12-29,57.56919860839844,57.87739944458008,57.34700012207031,57.56890106201172,57.56890106201172,0
2018-01-01,57.62699890136719,57.6432991027832,57.62699890136719,57.604801177978516,57.604801177978516,0
2018-01-02,57.58290100097656,57.78200149536133,56.96799850463867,57.58300018310547,57.58300018310547,0
2018-01-03,57.52799987792969,57.589900970458984,57.196998596191406,57.52799987792969,57.52799987792969,0
2018-01-04,57.129600524902344,57.256500244140625,56.87099838256836,57.119300842285156,57.119300842285156,0
2018-01-05,56.9723014831543,57.098201751708984,56.70000076293945,56.9723014831543,56.9723014831543,0
2018-01-08,56.96699905395508,57.143001556396484,56.637001037597656,56.98899841308594,56.98899841308594,0
2018-01-09,57.09109878540039,57.15599822998047,56.73400115966797,57.09090042114258,57.09090042114258,0
2018-01-10,56.86280059814453,57.05350112915039,56.52299880981445,56.859901428222656,56.859901428222656,0
2018-01-11,57.019100189208984,57.0525016784668,56.575401306152344,57.02090072631836,57.02090072631836,0
2018-01-12,56.50199890136719,56.71200180053711,56.270999908447266,56.50320053100586,56.50320053100586,0
2018-01-15,56.54869842529297,56.65800094604492,56.02399826049805,56.54869842529297,56.54869842529297,0
2018-01-16,56.30619812011719,56.5,56.0620002746582,56.310001373291016,56.310001373291016,0
2018-01-17,56.50680160522461,56.92689895629883,56.28499984741211,56.445899963378906,56.445899963378906,0
2018-01-18,56.859798431396484,56.86589813232422,56.38330078125,56.8650016784668,56.8650016784668,0
2018-01-19,56.49380111694336,56.70100021362305,56.26499938964844,56.49369812011719,56.49369812011719,0
2018-01-22,56.596099853515625,56.692501068115234,56.37900161743164,56.592498779296875,56.592498779296875,0
2018-01-23,56.46689987182617,56.56700134277344,56.084999084472656,56.46039962768555,56.46039962768555,0
2018-01-24,56.34159851074219,56.4463996887207,56.04999923706055,56.347198486328125,56.347198486328125,0
2018-01-25,56.0890998840332,56.22629928588867,55.5620002746582,56.18360137939453,56.18360137939453,0
2018-01-26,55.88059997558594,56.23899841308594,55.58300018310547,55.880699157714844,55.880699157714844,0
2018-01-29,56.21620178222656,56.49089813232422,55.93000030517578,56.207000732421875,56.207000732421875,0
2018-01-30,56.279598236083984,56.40039825439453,55.861698150634766,56.279598236083984,56.279598236083984,0
2018-01-31,56.31779861450195,56.42620086669922,55.96699905395508,56.31779861450195,56.31779861450195,0
2018-02-01,56.17319869995117,56.39699935913086,55.97800064086914,56.1786994934082,56.1786994934082,0
2018-02-02,55.942901611328125,56.518001556396484,55.73899841308594,55.942901611328125,55.942901611328125,0
2018-02-05,56.41379928588867,56.94599914550781,56.27799987792969,56.41400146484375,56.41400146484375,0
2018-02-06,57.28379821777344,57.60350036621094,56.89500045776367,57.2864990234375,57.2864990234375,0
2018-02-07,56.84709930419922,57.26679992675781,56.553001403808594,56.84709930419922,56.84709930419922,0
2018-02-08,57.80929946899414,58.221500396728516,57.29499816894531,57.809600830078125,57.809600830078125,0
2018-02-09,58.30580139160156,58.40330123901367,57.8849983215332,58.283599853515625,58.283599853515625,0
2018-02-12,58.3120002746582,58.32160186767578,57.659000396728516,58.31769943237305,58.31769943237305,0
2018-02-13,57.7510986328125,57.92399978637695,57.505001068115234,57.75130081176758,57.75130081176758,0
2018-02-14,57.62049865722656,57.737998962402344,57.023799896240234,57.61800003051758,57.61800003051758,0
2018-02-15,56.69419860839844,56.84450149536133,56.222999572753906,56.694400787353516,56.694400787353516,0
2018-02-16,56.38750076293945,56.439998626708984,56.04399871826172,56.38679885864258,56.38679885864258,0
2018-02-19,56.44499969482422,56.527000427246094,55.99399948120117,56.441001892089844,56.441001892089844,0
2018-02-20,56.37820053100586,56.742698669433594,56.1879997253418,56.37820053100586,56.37820053100586,0
2018-02-21,56.520999908447266,56.722999572753906,56.33399963378906,56.51409912109375,56.51409912109375,0
2018-02-22,56.713401794433594,56.79719924926758,56.4635009765625,56.713401794433594,56.713401794433594,0
2018-02-23,56.457000732421875,56.57279968261719,56.242698669433594,56.46500015258789,56.46500015258789,0
2018-02-26,56.12229919433594,56.17380142211914,55.625,56.322601318359375,56.322601318359375,0
